Region,Estimated_fire_area,Temperature_Mean,WindSpeed_Mean
NT,211.4647407,19.24488960938759,3.113107308838221
NT,148.5964286,18.11911108898668,4.255969748577258
NT,36.88714286,15.46216324921609,5.368795272124281
NT,22.06764706,12.274988604585,5.517020023846476
NT,74.4827907,12.11329835734032,5.420081729701739
NT,198.3578723,12.04814002444243,5.38178637655535
NT,327.2336441,12.01272976813862,4.986724726420865
NT,399.2743434,12.5572943084325,4.601156670326791
NT,314.4916279,13.04723192159839,3.989378165556368
NT,897.7440429,14.16496078958597,3.577374746588893
NT,314.1293617,14.99519225463698,4.258173764783765
NT,290.4954248,14.31435636176592,3.893237444157103
NT,248.02512,14.43104681308341,2.979689081535411
NT,218.5132653,15.4218059718766,2.857695320140583
NT,242.7425806,16.54596065165627,4.010595047669605
NT,243.4275325,15.29660315019499,4.803427485562625
NT,491.0612,14.62180220069085,4.611637305587342
NT,245.1207792,15.71415391958232,4.000338432459527
NT,558.1621528,16.95722730576309,3.303260017579498
NT,354.8002564,17.54622078837701,3.542358738773204
NT,321.1962914,18.00437185432975,4.249091590161049
NT,392.9546939,18.33720375684536,3.927985747529912
NT,146.0344262,19.24990334097942,3.859951086153479
NT,322.7340856,19.6742445991832,3.630464138474382
NT,86.33647059,20.51246025090323,3.000745836910167
NT,143.6332857,20.98222745750895,3.098417094143901
NT,221.2358824,20.09718288340397,2.95110236749113
NT,326.2641447,19.64463389152964,3.679989562526901
NT,327.2177665,18.66295527203925,4.0560505858566
NT,374.557377,18.03787994087584,3.661435501324339
NT,447.8032609,17.44256960984645,5.000819462088248
NT,294.4204255,16.71834385178277,5.08273874783967
NT,461.3852525,15.54918487832698,5.323505103258913
NT,281.7628916,15.50672954538738,5.553543148218184
NT,415.8393061,17.14763487647102,5.01342093187351
NT,153.5813514,17.40688263320688,3.909639876696512
NT,232.1318621,17.19622080237653,3.801344563637381
NT,177.8866337,17.02029957733949,4.62257778530039
NT,104.76,17.45908311672593,4.074213072192818
NT,221.1638532,18.7980534333842,3.482904564847428
NT,183.0891892,19.20337170844173,3.716267400267879
NT,201.9488372,18.21818647692139,4.32027172522054
NT,287.0128713,17.04086354228197,4.199458074267167
NT,233.1844615,16.22492106682204,4.225289227739126
NT,349.0951402,15.86088384908648,4.162079266396011
NT,317.9696552,15.73205720718421,3.9660557217777
NT,275.1067961,15.54450657060716,3.884707769999337
NT,397.4323404,15.39433000385288,3.681041445343169
NT,541.7772289,16.60108509671653,3.574634157074444
NT,216.2111111,17.57775076271574,3.581473107222428
NT,531.0691544,18.39952331232486,3.633045295784085
NT,801.8426486,18.93872319834927,3.3545196866252
NT,733.7480053,19.24680240399855,3.094043699314424
NT,676.044554,19.62818156365152,2.886241379564945
NT,655.0111684,19.99180355806291,3.340689210085215
NT,1034.455371,19.91634070287049,3.588739492506041
NT,1376.861269,19.57124375616668,3.50985622834941
NT,1584.016095,19.62108407974419,3.537738599187504
NT,1544.422049,20.12810477545358,3.665452497368084
NT,1097.215868,20.18141512814514,3.265964283391728
NT,513.592898,20.45060237959784,3.224498571070266
NT,410.8162896,20.64443609482819,3.080545266781034
NT,640.9874747,21.1084295806672,2.747439428857877
NT,2261.197895,21.88426889292857,3.246835657288758
NT,1767.686274,19.88469503563741,3.754312765774997
NT,820.3378378,18.65333436187561,3.301024423089828
NT,1059.000702,18.89962361920468,3.184752809178979
NT,783.104,19.68989545876361,3.459323178389289
NT,864.433284,19.30478400939501,3.583231764631031
NT,727.6256208,20.0378319610697,2.650216579017162
NT,2663.291009,21.50860142151167,3.894153484060463
NT,1307.682615,18.73715789940761,4.730487018665822
NT,986.6726913,17.70133428717661,5.039308486066949
NT,1045.49687,17.48559586842194,4.711159746965969
NT,769.7707547,18.25446447206992,4.841091058549281
NT,1152.483312,18.79701710763341,5.059967284056054
NT,1227.762009,19.20354415135732,5.373444743433592
NT,1709.47224,18.93567153767605,5.030868670746604
NT,1677.178076,19.30678891108724,3.997436186235032
NT,1520.717311,20.82732720814157,3.575247920827902
NT,1400.270935,21.27954550152953,3.446271404311068
NT,1363.859091,21.66991642706092,3.992628412899962
NT,1352.367,21.9714424515602,3.804839702773252
NT,1240.509263,22.60978483222085,3.956327801673839
NT,2070.264146,22.31331843882658,4.43414995505078
NT,1934.962857,21.47416324892021,4.286063583736319
NT,1578.822259,22.21465752043041,3.720936280342731
NT,1604.735,23.03810274681949,3.140553040352944
NT,3382.443412,24.4618592332916,3.117657004803328
NT,1505.084383,24.25660414632777,3.452210118476016
NT,1161.426506,24.15580442102032,3.626510763000197
NT,820.4135146,23.66720951757504,3.68346359311364
NT,1753.034527,22.761189027163,3.884712842807537
NT,1868.135203,20.75833699249223,5.7220256747959
NT,2851.073144,18.79955514356347,6.622860398816551
NT,1841.766568,17.72366477877064,5.847123987227057
NT,1865.755233,18.01000056017268,5.505891366212651
NT,1952.637243,18.57103086806284,5.258957438206078
NT,2902.83094,19.76072667253571,4.67009087561584
NT,2453.985596,21.1494281034928,4.13904638139064
NT,2046.812951,22.21760509476801,3.663980403727224
NT,3601.963288,23.43023609694853,2.887209928149099
NT,2954.869331,24.93894575158442,2.63459428553151
NT,4083.728524,26.39493237469985,3.339403904799644
NT,10120.94317,25.35658463506859,4.220544478235892
NT,5818.988535,23.48078723714413,4.348196601161487
NT,2869.134204,23.76904285871259,3.535887800099832
NT,5035.357648,25.50300246348882,3.113583932746598
NT,2498.542428,25.81239807347357,3.632270181302153
NT,2591.184385,25.67877414747188,3.984156204139549
NT,1954.635605,25.88158435985335,3.615909063742613
NT,3938.517545,28.20154118786968,3.705644335347537
NT,3241.690468,28.51239380553484,4.374709654341476
NT,4991.67639,26.40889304246138,5.123563884786696
NT,4447.754414,24.14303631630046,2.874122586504781
NT,4997.535176,25.47930172059087,3.763006854798244
NT,3382.01664,24.64681955279586,4.462842117071292
NT,2809.043784,24.80697151889716,4.455767730335631
NT,1774.389348,25.6149372215523,4.259402354178405
NT,2167.850145,25.7970877446447,4.049747315525376
NT,1820.373457,26.48516046985447,3.494803488098547
NT,1290.925668,26.93563603601634,3.070518985196824
NT,1938.344003,27.62839389309755,3.573093985632504
NT,1114.794716,28.1265871053336,3.371186736749911
NT,1613.795825,30.3194728512124,3.925991351056985
NT,2119.123354,29.37832488140812,4.548330522780319
NT,1561.005141,29.56306489003346,3.892192803828552
NT,1335.156265,28.9844128703376,3.719413485247024
NT,2123.339273,30.77514087482961,4.102177091755913
NT,3662.866249,29.93906946405239,4.263270627783081
NT,2273.083816,26.75843891129385,4.284442867979303
NT,3126.533225,25.07428123248264,5.186275036868606
NT,3222.000549,25.87289941700368,4.185600568931137
NT,2550.13434,27.76552621032489,4.147305428614581
NT,1148.392077,28.20256775529135,4.418700677060714
NT,864.2696774,27.74307289658621,4.357998516260578
NT,253.7771223,26.77919542304388,3.478189629583406
NT,387.4174163,27.98856087428436,2.876418274030728
NT,215.3684211,28.17489061752993,2.456741012852925
NT,467.288524,28.76208154634192,2.636342067085315
NT,775.2343403,29.27195933722403,3.07044005872947
NT,740.36375,29.43692805513964,3.522035310243234
NT,407.5866316,29.28919656380964,3.0396051718503
NT,655.3345263,28.92188104093768,2.96029864842495
NT,539.594086,28.4129079680656,4.13431667971124
NT,774.8473046,26.45708284826103,4.918365569103188
NT,922.3521938,24.95582108116535,5.337033476434276
NT,834.9094737,26.82053381285909,4.455438102920459
NT,427.3892958,27.24992151978425,3.777850403131545
NT,99.59459459,25.42158465938446,3.467015447649433
NT,150.0840506,27.52320111711791,2.894748131782659
NT,591.3901357,28.24958736630652,2.872005246611764
NT,375.5044693,30.21055926675493,2.806662657562859
NT,456.68,31.18857539438806,3.06552741253738
NT,265.1575758,30.73125281291313,3.172731030256463
NT,268.2231285,29.44464316993961,3.087957022425393
NT,481.3079279,27.84853829526157,3.460303462539958
NT,482.4309032,29.30546960180269,3.474935652701684
NT,473.1857308,30.0448139936792,3.153308741351049
NT,209.9313869,29.11499055963823,2.458596550743214
NT,212.6354676,29.68623081423417,2.689846608140758
NT,123.6039583,28.29175993607923,3.080737256915817
NT,109.0436364,27.85057617685849,2.734366270813045
NT,14.85,27.52815720339413,2.246223597934248
NT,30.624,29.0939864493062,2.337365750686814
NT,9.15,27.07996427583378,3.099514252124533
NT,5.1,24.06444239849105,3.80721427494261
NT,3.96,23.296141742147,3.227390850994674
NT,2.94,23.5504551561804,4.026794935153161
NT,9.36,23.7142682572854,4.897549599064306
NT,4.07,24.51000743133349,4.48025983933672
NT,65.87157895,26.05779518888583,4.141072711068476
NT,103.8662162,27.12065252672147,3.335076209085366
NT,188.4102857,28.38146058102784,3.249895673910669
NT,124.7125,30.37508620562784,3.274336527559404
NT,151.3987879,31.33534778624141,3.861333083736521
NT,241.5455556,29.14815915953141,4.907072041348589
NT,152.5176923,28.4167644014921,4.826204928713524
NT,17.92,28.17880315967727,3.915678540234054
NT,12.194,24.25014956842669,4.066277130766913
NT,18.73454545,24.91868293861545,3.407166196129601
NT,5.1,26.88817633471102,2.79982336866221
NT,33.35111111,28.45863688830287,2.707135915700124
NT,23.78818182,29.74028544876241,3.090982825132478
NT,39.76875,30.31228314873649,3.695067059152267
NT,101.207551,31.1469912260782,3.833831780715653
NT,82.46,31.70282739261684,4.254238202213902
NT,62.198,29.65477209965387,3.635374390627947
NT,67.21230769,29.57314905363675,3.598673396649076
NT,91.56,29.03147985138149,3.065186414669793
NT,62.52,28.6306712572722,2.759690357859315
NT,95.43428571,29.08762236905477,2.486572291455824
NT,92.52,28.80771972325702,2.682827563111988
NT,310.5078652,29.05860703101872,2.648715529384829
NT,24.99294118,30.37030804302164,2.950377894792101
NT,26.04,29.92205475867738,3.368070910821428
NT,246.9368889,29.97419136661957,3.911316102402953
NT,373.5372193,30.32402581045737,4.368716116063766
NT,275.8266667,30.9292152475802,4.024506777078467
NT,411.0904762,31.72049466301449,4.193214918079186
NT,568.4218615,29.74637097712597,4.838570819707076
NT,81.26821429,28.04203642203137,4.499384529873947
NT,183.93625,28.97262719032772,4.21776192962195
NT,168.6109009,29.9418154415272,3.638976650325954
NT,281.6196319,30.87730031291343,2.843791875253956
NT,269.7063971,32.29887534654706,3.06323046452247
NT,362.7859701,32.00497776212986,3.276970193070504
NT,177.1536458,31.31559570350389,2.979165845607225
NT,442.0459459,31.89719287968049,2.971961653232503
NT,209.7727835,31.13232116890393,3.305058482988688
NT,233.3994,31.42548183532441,2.758880454778062
NT,384.4741667,32.0398713071973,3.194845836787752
NT,226.4043885,31.01002528366209,3.205397055879051
NT,79.36,30.00134693837689,3.428110301705737
NT,175.5862745,29.58466340592804,4.446059186782748
NT,60.48592593,27.29041594142897,4.399909055618063
NT,82.29487179,29.2306760707813,4.10682533595182
NT,508.2392424,30.56217043504888,4.406147767247566
NT,307.9568824,30.66917330081032,4.434775839040804
NT,298.5165829,30.18667557039576,4.051109294793512
NT,255.213141,30.41535199422595,3.641492776558305
NT,171.1544944,31.67885850038672,3.307017267313353
NT,246.2995,31.4535209355103,3.167788315230353
NT,227.25,31.69781329608548,3.523577396474308
NT,196.3282051,31.78193359393143,3.663170983477809
NT,149.6596078,31.82870463094343,3.644784209854999
NT,89.45163636,32.05276903638585,3.460895789896598
NT,137.0190164,31.43719662247071,3.017532702994025
NT,203.0526761,30.94721345565825,3.905929121349965
NT,126.72,30.51683089658074,4.979369161535121
NT,111.1657143,29.02350273725608,5.180035424851048
NT,6.325,28.42327094748311,4.987984787378572
NT,45.42363636,29.7089186081903,4.457587490706019
NT,80.38851852,29.84370932531506,4.199198319967475
NT,192.705,30.33223904949376,4.540053609408251
NT,66.27631579,30.80338313150289,5.537332524980529
NT,89.00617647,29.02903622227421,5.271142992174306
NT,77.21235294,28.84424385335887,4.703507360516621
NT,188.0625,28.57328793470039,3.947597029383701
NT,251.2436782,29.498262886159,3.453896929515782
NT,426.2801802,31.99636497066722,5.07311537940275
NT,142.0714286,29.89710132659019,6.355785277546848
NT,162.2731034,27.37815697562003,4.898865295119081
NT,77.06823529,26.73753973877276,3.933989949966752
NT,121.3779661,27.41534422220992,3.33651851714967
NT,217.992963,28.32013558324393,3.675085110145469
NT,293.8511392,28.42268978626872,3.722742157750917
NT,137.9138462,28.6559229962611,3.508740246841457
NT,276.4953333,29.57348640344442,3.210757725959394
NT,374.644492,30.55886147037591,3.114628768941323
NT,351.1263576,31.14242687574071,3.059783294592717
NT,208.548125,32.08174813167285,3.389120655408528
NT,175.6251429,32.05160825869318,3.193097961928512
NT,167.2185106,31.97195724884964,3.1997909014327
NT,497.0641053,31.57659126217625,3.253828112953741
NT,888.1607266,31.58391457410401,2.906148018652122
NT,589.0702583,31.18024940143217,3.135650978350452
NT,171.7916667,28.7731662677573,3.246580601343896
NT,59.49552632,26.35648954982141,3.204284473679292
NT,6.72,26.98512838978881,3.180983202297172
NT,12.375,27.38059609697888,2.884848537445025
NT,59.65576923,27.73800926321604,2.852101174548036
NT,7.035,29.19550425197028,2.481800905143378
NT,12.32,27.39678497287266,2.155089013951151
NT,7.733333333,25.79337128407884,5.235805797779219
NT,2.8,26.14172655132783,3.969450905753973
NT,1.92,26.74942770780014,4.120340234099618
NT,6.2,27.13797929564925,4.229942192434851
NT,6.912,27.68334073469989,4.332292328413196
NT,2.8,27.86388147357989,4.109157207946694
NT,1.32,27.27036782947694,4.056791082245944
NT,9.0,26.43308609154742,5.697653578577378
NT,10.458,27.43639096810343,4.33755648702733
NT,8.58,24.99216406201189,4.577311938918736
NT,2.0,24.70590552756854,3.970912767723824
NT,6.613333333,26.53609630869145,3.648094876875492
NT,7.5,27.39406021226031,3.425374082988086
NT,9.533333333,27.58848116434613,3.300732880644016
NT,5.712,27.87846946113137,2.814491242238396
NT,1.1,28.42215572121982,2.915042230487094
NT,1.0,28.33818855945611,2.907312544639431
NT,30.56666667,28.6994138796632,2.595883887627449
NT,28.79214286,29.00933279939806,2.331388045301528
NT,49.56,29.12935132329289,2.69983493496325
NT,107.6666667,28.95120480439048,2.797968907324597
NT,254.3684211,28.44966105305718,3.957402075786174
NT,400.3414433,27.19482039406212,3.780458298417459
NT,73.44,27.16024280653169,3.880288876599346
NT,28.77538462,25.28733236405653,5.417506866427548
NT,128.9064384,23.024812299833,6.246765185761756
NT,108.8405263,22.24359625316177,5.829439340887902
NT,24.8875,21.4115680141453,4.972385990983697
NT,116.325,22.75977478572816,4.128107688737388
NT,83.928,24.90500639737997,3.468249878192236
NT,160.5555556,25.79618888564764,4.532123362128383
NT,84.60047619,25.76197825021289,5.018709777369389
NT,133.518,25.59578192168945,4.477495267762968
NT,91.41609375,25.44885152367351,3.450159234375392
NT,151.3303448,26.18862399691666,3.371745307971288
NT,124.9973214,26.48960607650195,3.267273771761962
NT,47.83157895,27.05249567246129,3.256520756678549
NT,17.35714286,25.09986632614604,3.081302997060611
NT,2.64,17.62751910506201,4.974050237757495
NT,41.50097561,18.6310016502584,3.975281836028585
NT,154.6583333,19.16422164019637,4.207799601277445
NT,417.265618,19.59390457105857,3.782698932415362
NT,140.0856522,21.26890789947591,2.686156335788104
NT,407.4259908,23.86593049549916,3.740242233059616
NT,91.99512821,23.74749559541976,5.152622857217555
NT,508.6127358,22.35638063147659,5.15237415312474
NT,283.5392857,20.59369011680577,4.941282109501912
NT,158.6666667,19.50780827119635,3.900598598009962
NT,228.1866429,20.38093774710496,3.113218848906404
NT,75.55434783,21.53446658947744,2.771145165150313
NT,210.749,22.49769632703097,2.757201821276176
NT,54.9956,23.64129084497334,3.009460219597233
NT,86.24627451,24.11623736231815,3.246965369506089
NT,275.4940845,23.96128050310755,3.910418889800978
NT,333.2580519,23.29138467212143,4.730969059060574
NT,233.4638509,22.16476918051406,5.645292930714668
NT,272.4216393,19.87768556327998,5.686405703761786
NT,845.4725597,17.76765804850697,4.865917521952125
NT,233.3812844,16.93205490628209,3.818553234233127
NT,424.6655814,18.16625543550616,3.484589553525359
NT,332.7338667,19.40945473396843,3.922702724401516
NT,380.8779167,20.99405749793757,4.723680021266427
NT,144.3266055,20.20305352287105,4.62351125667541
NT,263.307541,19.4356583800676,4.972394759446535
NT,503.1566129,20.24491733292247,4.399466773192913
NT,139.4022951,21.455347508354,4.655808161233288
NT,111.2139344,17.26562701872986,6.566157769039174
NT,127.9630769,15.22300729324191,5.779812249122665
NT,323.5251362,15.83433960430746,5.17957049437124
NT,423.4033333,17.20285738277117,5.67771940322042
NT,474.67769,16.65197868304487,6.075609791770897
NT,105.2903922,15.92473063438919,5.90900778955233
NT,161.7025,18.03043805928663,4.464071713779811
NT,160.7676768,19.46871932233325,3.413389989652185
NT,87.2896,19.13406083261348,3.747908609169504
NT,237.7115942,18.51006565728247,4.137909663470406
NT,235.4707447,16.52647301329703,4.160661458721179
NT,217.6816794,15.67890960910938,4.267833757185079
NT,237.6978169,15.29737268117391,4.577450648627506
NT,519.9042857,14.97976927007229,4.242849332994852
NT,404.0926619,15.46480792054396,4.114802419640267
NT,204.3786076,15.57646261459224,4.245410220346884
NT,399.0734694,15.06083956327903,4.197394828766424
NT,257.4486486,14.89063064993538,3.753509287570721
NT,272.1594675,16.23798669755205,3.045907101555356
NT,229.1363636,18.42498125514821,2.736420914554969
NT,158.652,19.80111176362838,2.857142009447753
NT,555.2162838,20.62719968410065,2.518687828021482
NT,570.5261224,21.11933451225263,3.318129695999533
NT,510.4666,19.28890632243021,4.160939311227859
NT,529.8563636,17.85438124087794,4.773243053519426
NT,638.1410843,16.33315699056543,4.611984554814167
NT,416.1444706,15.53600457636833,3.860557816564975
NT,549.228777,15.85794087525015,2.893914115586514
NT,339.9968182,16.96103260727737,3.940188021782309
NT,320.2462411,14.82714319611857,5.546424166189772
NT,497.0651026,13.19185812118491,6.463810530798991
NT,432.7332692,12.80774519128103,6.49428786006063
NT,836.2460036,13.75155006657371,5.891410928461889
NT,616.2407547,14.76160815786382,4.969688550701071
NT,731.6437004,15.54449935805486,3.598970548132853
NT,330.6077181,16.70051011346813,2.6927560012479
NT,431.07792,17.31633830899749,3.245439640932956
NT,559.8794631,17.05841460137555,4.40217978097428
NT,605.5482258,15.11079147288626,5.694128764063243
NT,489.8636182,13.32818099573409,5.679009233958769
NT,335.3302308,13.29522258151355,5.995295332487798
NT,752.5873733,13.77640523193073,6.363020828013062
NT,630.7606422,13.67401009782034,6.195156915207876
NT,669.8067726,13.69347392184349,4.850057027170818
NT,697.2682836,15.7764952287714,3.332571275318059
NT,374.3095477,18.83680272260676,2.394325566659416
NT,211.8897391,18.91970998258936,2.721200563349813
NT,169.7936842,19.8217361332645,2.73886425310397
NT,187.0506,22.6926491545463,3.805438338705416
NT,66.096,21.79665936571176,3.155324569010743
NT,160.6293269,19.88558297049548,3.310069536300583
NT,279.6269318,18.71300872017465,4.967046362062599
NT,175.5920455,16.77714212858546,5.771524067534398
NT,222.3772185,16.01147048875543,3.93531462341092
NT,262.4153846,16.81018941371207,3.639979100364689
NT,304.1041048,16.9089431599687,5.012138655217057
NT,160.8970732,15.93459971908368,5.48780551917263
NT,415.4873239,14.8520165473263,5.729990877912295
NT,328.9025243,14.51075108047161,5.884275406500068
NT,373.70936,15.27306695482201,4.743012364446521
NT,297.5080952,16.61069272817477,3.502168618686107
NT,397.4245833,18.58915564578106,2.714827837944588
NT,175.392381,19.45703107036936,3.397404062886008
NT,159.8631429,18.02338264720977,4.368460061326168
NT,382.2728346,15.74448212357265,5.558209053586099
NT,258.4129268,14.80986924525436,5.327552472100418
NT,319.9272414,15.52828473742742,5.211014778325024
NT,432.1264557,15.53411226465841,5.58564661311464
NT,468.5977474,14.42150668125618,4.826667093803351
NT,390.1272727,14.7562924050792,3.491871773063378
NT,335.6882353,16.54732673887087,2.722942622321913
NT,392.9672727,18.16805516939011,2.637722229862171
NT,403.6853723,19.12583304890337,2.916428933445463
NT,490.8210309,19.39522132456377,3.485778726778038
NT,685.3480899,18.75175982690154,4.267843372364734
NT,827.1873171,18.90198870729433,3.691122346507755
NT,526.5259216,19.90686235088951,3.234753210758182
NT,441.1526457,20.04666133283561,4.96381462999152
NT,452.9861538,18.12012942095616,5.876964102436452
NT,474.9139604,15.66525906881805,5.480717465299146
NT,803.6510989,15.02012645263585,4.588688366132644
NT,433.8461538,16.13023434476921,3.690510124069868
NT,532.415625,17.95091174520456,2.972127796881096
NT,439.9263636,19.13858766259403,2.589963689054409
NT,482.7283817,20.08506060442672,2.910143757882259
NT,267.860241,19.80546091394265,3.973810205374873
NT,378.0820118,18.80732811244711,4.454139092634851
NT,423.4858845,18.4273043759799,3.740541324656065
NT,524.4261386,19.74609814897013,3.089346391497934
NT,582.9773521,22.5327364371669,3.583800173775961
NT,448.1311364,24.17456191911423,4.249176942126861
NT,401.1247059,22.6448840975443,3.645013180507304
NT,235.3371429,22.54609659620795,4.258306694021588
NT,451.4425641,23.05429190516812,3.904909772282522
NT,346.7295455,22.53241714850472,4.50101492670478
NT,527.8126214,21.64504004042931,3.826741570729821
NT,842.5295517,22.67090101310529,3.29058826962348
NT,668.4833862,23.57579459501759,3.207647895560006
NT,956.5896241,22.77401192340973,4.374714895240988
NT,441.5325,21.16518156450193,5.009754127379557
NT,863.9413146,21.13677753128289,4.207757309148416
NT,638.2394161,21.71566280108389,3.640747793948277
NT,532.245256,22.67953027673406,3.26240975725405
NT,1351.989075,24.53777869428378,3.751406077021052
NT,952.9890909,23.88947402951415,3.369934174783885
NT,688.9288022,23.9587176171524,3.230925960037357
NT,863.5846595,22.24667197262272,5.658960325786848
NT,1014.207776,20.51986829320541,5.498839429624961
NT,459.0533921,20.58869686758669,4.366382114487918
NT,585.0689164,22.31159935781076,3.788978222089986
NT,785.1186275,23.5785045708947,3.464806457125363
NT,527.5530303,24.86102987180146,3.347194412341781
NT,1061.160185,23.64950083073429,5.367656433501677
NT,1246.0,21.82327027913889,4.747669988787148
NT,1114.282878,21.74909260877605,3.703471678163835
NT,1211.181373,22.78518751062211,3.373317648145044
NT,1330.175602,24.56460714822856,3.364016680935758
NT,1742.243843,26.85859612153686,3.908584249427573
NT,1547.442388,27.78352471672796,3.318638345967158
NT,1335.320026,28.41636080538566,3.610996921831448
NT,1609.946382,28.20592655696964,3.29877192993506
NT,1456.331535,28.98171642328201,3.508474650601517
NT,1424.965385,26.78666926802076,4.539726873699854
NT,1274.802979,25.99174478894907,3.991939425542737
NT,1071.964466,27.55097680526396,3.768162627841978
NT,1001.043961,29.17094981192589,3.415206045363536
NT,833.2071171,30.36694416871269,3.856901526684602
NT,1329.495917,27.18825764257616,4.698462669608731
NT,477.3266667,22.95424361507977,4.170255450611619
NT,370.2378626,23.27343142421044,4.700439609356965
NT,788.8717275,22.94393544480439,5.194493963971193
NT,1481.797871,23.06815555309684,4.505129878015354
NT,1157.945898,25.73990687798933,3.090948916346651
NT,711.5930769,28.34329671047411,3.130342618300639
NT,1077.594248,29.2057398880796,3.221896240707633
NT,1354.264745,29.10889415717085,3.676176125768846
NT,550.3725806,28.95430880952228,3.579580578901796
NT,809.0854545,29.73501191621065,3.505272709419414
NT,1269.819387,30.46471760880707,3.861417521509903
NT,1039.194563,26.98757996920692,6.391446644312472
NT,812.6913183,22.06444601229275,5.876653934732357
NT,1564.362487,21.94743503935418,4.714377512317472
NT,1098.526325,23.3228637539033,4.235856950562759
NT,1089.251661,25.31533699987373,3.571053152461305
NT,853.4317699,27.46253935690204,3.192610601247787
NT,605.7664063,29.06536624553937,2.878641304904268
NT,634.251497,29.74382217577644,3.318776838165958
NT,566.6410732,30.08102254846752,3.360031061814781
NT,889.7905241,30.03574584551817,3.432529354394123
NT,491.5068996,30.21065372594892,3.352179808090384
NT,841.7047739,29.98855603532977,3.60368360747646
NT,1317.390968,30.65891599210622,3.604679306386785
NT,1650.65889,31.45714802030473,3.701149940092802
NT,1170.184357,30.58902165863209,4.1377905098774
NT,1060.765325,27.75981356304326,4.509829776412014
NT,317.5971795,25.35646096475886,4.643981686251396
NT,468.0421757,26.45171885592213,4.658930828589066
NT,645.5047656,26.78744670889719,3.904286155886405
NT,608.7209467,28.01698831291217,2.961819741658932
NT,953.3638005,29.87686950322587,3.102286007391883
NT,1190.420541,31.38144836834597,3.392483167300101
NT,494.307033,31.77109319341368,4.188805973569247
NT,553.6617702,31.14160391350142,3.581669943525377
NT,600.3466514,31.40855804060601,2.616022355492952
NT,687.6381573,31.72011174422084,3.481601377329699
NT,397.7858824,29.55115535224678,3.642637877926941
NT,275.2459893,26.78159454080973,3.221871876046654
NT,212.2696154,28.56154295895191,3.163765889646581
NT,293.3344954,26.47299919461232,4.073227634159434
NT,96.85516667,25.12682911647617,4.828213497077567
NT,203.7092958,27.18784320366867,4.029632907301413
NT,372.1372245,29.22395630748065,3.636271257628958
NT,339.2208696,30.52040946505832,4.010663657903087
NT,244.4281046,30.93892341875338,3.726964303688033
NT,486.8642442,31.22204100295035,3.695514054246353
NT,355.3903863,31.82597539712011,3.546381708857479
NT,329.9218497,31.83105357634664,3.787805495585598
NT,207.7683824,30.80540632523187,3.739970761899432
NT,335.0354839,30.17029650516998,2.890745754460597
NT,647.072,30.97880318226173,2.919267157229337
NT,513.9159621,31.99467939447784,3.095609157829902
NT,524.9353846,32.43763240225871,3.990925190142762
NT,829.8445755,32.71701856229005,3.866005765150529
NT,376.58655,32.1136745799863,3.62164219436425
NT,220.2405769,32.56588046495109,3.240833638083081
NT,461.9413386,32.17990871451229,3.216640042001627
NT,159.6091228,31.26147025247776,2.970154662595732
NT,189.0789076,31.47630787837413,2.714291463037769
NT,132.3076271,32.34312746028667,3.264985055244117
NT,124.8592593,31.14964912813014,2.876141412356028
NT,186.540411,31.63717761603125,2.972046887970297
NT,311.8076923,30.96229746089173,3.125595569012865
NT,334.435509,30.49889801514714,4.000843328403455
NT,143.0785714,31.24144600711714,3.683856740202366
NT,525.0291498,30.56199405526625,4.684632650627164
NT,776.2803509,30.64035469853188,4.014242709608476
NT,1021.913065,31.93027911953655,3.503346027305981
NT,770.1973367,33.33717581213179,3.355850809829352
NT,645.5589971,33.43488137021795,4.435361759936437
NT,215.481383,30.83235484674331,4.461223019675205
NT,105.2644118,31.36817062390369,3.697006818517657
NT,243.4909091,31.10678608875306,2.935703104868964
NT,130.7731579,30.90719109274687,2.833832250687509
NT,220.1661538,32.19924480733241,2.916692419547053
NT,166.32,31.91047095528933,3.090153383210926
NT,80.00907692,30.59772655893985,2.821447911893002
NT,3.626666667,29.21025113993874,2.594806741820955
NT,2.0,28.42362883750697,2.74316844151136
NT,12.12181818,27.33512632016999,2.668741613306636
NT,28.884,27.82269167991263,2.698903510891434
NT,65.58490909,28.82630409240909,2.861504625394826
NT,18.04,30.23312181809398,2.32935802420655
NT,32.292,30.80312069745625,2.822943528294053
NT,35.65294118,31.37285992110934,3.391128899796068
NT,6.042,31.08014253579304,3.522965029097992
NT,98.532,30.97914746326542,3.514239848634229
NT,57.99421053,31.15211524734268,3.559530428905779
NT,59.001,31.31048869417134,4.094321535332727
NT,75.59333333,31.40303472747437,4.24078206321487
NT,39.8125,31.58358005021672,4.078163963594995
NT,45.73173913,31.87848322902105,3.62633298337331
NT,7.35,31.96419518627347,3.296261557379389
NT,91.25833333,32.32451192647608,3.367102447529092
NT,107.8997872,33.14009216508088,3.141717696217249
NT,69.46571429,33.31604708494762,3.217832977073793
NT,120.0,33.00088834582424,3.586279954646851
NT,312.0362791,33.53636704922128,4.393695173569272
NT,530.5685603,33.68371412844353,4.165031898213504
NT,680.8731559,33.63042463788238,3.692538848131492
NT,549.1271273,34.00247557238383,3.800247845760575
NT,513.2068778,33.58018471256529,3.472015206515223
NT,775.5145455,33.79574468154541,3.405430613592749
NT,338.2986486,34.09977802921379,3.644722717567959
NT,199.0605405,33.17502118156517,3.748472569621468
NT,359.0514419,33.4989759887251,3.827494910556345
